2026-03-22 06:21:13,290 | INFO | algorithm_v1.quantization.base | Loading model from /mnt/82_store/LLM-weights/Qwen2.5-VL-7B-Instruct
2026-03-22 07:37:08,610 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 4, lr 0.00375125  time 31.439408s, mse: 0.33826959
2026-03-22 07:37:39,756 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 5, lr 0.00327427  time 31.146330s, mse: 0.33467135
2026-03-22 07:38:11,323 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 6, lr 0.00276356  time 31.566570s, mse: 0.33112702
2026-03-22 07:38:42,822 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 7, lr 0.00224144  time 31.498986s, mse: 0.32851022
2026-03-22 07:39:14,340 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 8, lr 0.00173073  time 31.517363s, mse: 0.32636628
2026-03-22 07:39:45,625 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 9, lr 0.00125375  time 31.284114s, mse: 0.32359546
2026-03-22 07:40:16,908 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 10, lr 0.00083135  time 31.283403s, mse: 0.32199925
2026-03-22 07:40:48,521 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 11, lr 0.00048198  time 31.612754s, mse: 0.31985649
2026-03-22 07:41:19,650 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 12, lr 0.00022092  time 31.128767s, mse: 0.31897664
2026-03-22 07:41:51,074 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 13, lr 0.00005958  time 31.423293s, mse: 0.31813520
2026-03-22 07:42:22,680 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 14, lr 0.00000500  time 31.605196s, mse: 0.31783193
2026-03-22 07:42:23,494 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:42:23,661 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 10 =========
2026-03-22 07:43:04,404 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 0, lr 0.00494542  time 32.338913s, mse: 0.80244929
2026-03-22 07:43:35,819 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 1, lr 0.00478408  time 31.414723s, mse: 0.50181687
2026-03-22 07:44:07,231 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 2, lr 0.00452302  time 31.411747s, mse: 0.38451630
2026-03-22 07:44:38,710 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 3, lr 0.00417365  time 31.479217s, mse: 0.36956319
2026-03-22 07:45:10,186 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 4, lr 0.00375125  time 31.475787s, mse: 0.36393055
2026-03-22 07:45:41,623 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 5, lr 0.00327427  time 31.436670s, mse: 0.36128911
2026-03-22 07:46:13,209 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 6, lr 0.00276356  time 31.585279s, mse: 0.35994732
2026-03-22 07:46:44,389 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 7, lr 0.00224144  time 31.179929s, mse: 0.35596892
2026-03-22 07:47:15,754 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 8, lr 0.00173073  time 31.364104s, mse: 0.35336030
2026-03-22 07:47:47,350 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 9, lr 0.00125375  time 31.596186s, mse: 0.35140547
2026-03-22 07:48:18,487 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 10, lr 0.00083135  time 31.136234s, mse: 0.34948212
2026-03-22 07:48:49,930 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 11, lr 0.00048198  time 31.442764s, mse: 0.34778553
2026-03-22 07:49:21,367 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 12, lr 0.00022092  time 31.437163s, mse: 0.34718525
2026-03-22 07:49:52,460 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 13, lr 0.00005958  time 31.092771s, mse: 0.34600654
2026-03-22 07:50:24,020 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 14, lr 0.00000500  time 31.559893s, mse: 0.34583718
2026-03-22 07:50:24,907 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:50:25,119 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 11 =========
2026-03-22 07:51:06,173 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 0, lr 0.00494542  time 32.480537s, mse: 0.76220101
2026-03-22 07:51:37,632 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 1, lr 0.00478408  time 31.458552s, mse: 0.48284629
2026-03-22 07:52:09,100 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 2, lr 0.00452302  time 31.467788s, mse: 0.37058070
2026-03-22 07:52:40,471 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 3, lr 0.00417365  time 31.370570s, mse: 0.35809809
2026-03-22 07:53:11,893 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 4, lr 0.00375125  time 31.421507s, mse: 0.35439622
2026-03-22 07:53:43,028 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 5, lr 0.00327427  time 31.134825s, mse: 0.35206792
2026-03-22 07:54:14,539 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 6, lr 0.00276356  time 31.510976s, mse: 0.34876591
2026-03-22 07:54:45,653 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 7, lr 0.00224144  time 31.113670s, mse: 0.34608904
2026-03-22 07:55:17,013 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 8, lr 0.00173073  time 31.359044s, mse: 0.34427106
2026-03-22 07:55:48,672 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 9, lr 0.00125375  time 31.659008s, mse: 0.34295326
2026-03-22 07:56:20,221 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 10, lr 0.00083135  time 31.549054s, mse: 0.34176067
2026-03-22 07:56:51,708 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 11, lr 0.00048198  time 31.486733s, mse: 0.34060782
2026-03-22 07:57:23,242 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 12, lr 0.00022092  time 31.533126s, mse: 0.33970276
2026-03-22 07:57:54,673 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 13, lr 0.00005958  time 31.431408s, mse: 0.33894908
2026-03-22 07:58:26,146 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 14, lr 0.00000500  time 31.472711s, mse: 0.33876085
2026-03-22 07:58:26,832 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 07:58:27,075 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 12 =========
2026-03-22 07:59:07,901 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 0, lr 0.00494542  time 32.388955s, mse: 0.77386737
2026-03-22 07:59:39,381 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 1, lr 0.00478408  time 31.480183s, mse: 0.47818094
2026-03-22 08:00:10,453 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 2, lr 0.00452302  time 31.071631s, mse: 0.36585310
2026-03-22 08:00:41,945 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 3, lr 0.00417365  time 31.491967s, mse: 0.35402977
2026-03-22 08:01:13,473 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 4, lr 0.00375125  time 31.527169s, mse: 0.34959668
2026-03-22 08:01:44,887 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 5, lr 0.00327427  time 31.413783s, mse: 0.34768343
2026-03-22 08:02:16,495 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 6, lr 0.00276356  time 31.607901s, mse: 0.34761900
2026-03-22 08:02:47,816 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 7, lr 0.00224144  time 31.320946s, mse: 0.34125614
2026-03-22 08:03:18,999 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 8, lr 0.00173073  time 31.183054s, mse: 0.33892474
2026-03-22 08:03:50,576 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 9, lr 0.00125375  time 31.576346s, mse: 0.33729261
2026-03-22 08:04:22,089 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 10, lr 0.00083135  time 31.513065s, mse: 0.33462155
2026-03-22 08:04:53,547 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 11, lr 0.00048198  time 31.457109s, mse: 0.33313510
2026-03-22 08:05:25,153 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 12, lr 0.00022092  time 31.606085s, mse: 0.33255973
2026-03-22 08:05:56,600 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 13, lr 0.00005958  time 31.446642s, mse: 0.33150816
2026-03-22 08:06:28,149 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 14, lr 0.00000500  time 31.549028s, mse: 0.33122480
2026-03-22 08:06:28,833 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 08:06:29,052 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 13 =========
2026-03-22 08:07:09,664 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 0, lr 0.00494542  time 32.064650s, mse: 0.90981388
2026-03-22 08:07:40,977 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 1, lr 0.00478408  time 31.313414s, mse: 0.54329413
2026-03-22 08:08:12,563 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 2, lr 0.00452302  time 31.584983s, mse: 0.42220908
2026-03-22 08:08:43,993 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 3, lr 0.00417365  time 31.429859s, mse: 0.40676007
2026-03-22 08:09:15,598 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 4, lr 0.00375125  time 31.604478s, mse: 0.40011591
2026-03-22 08:09:46,748 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 5, lr 0.00327427  time 31.150450s, mse: 0.39473566
2026-03-22 08:10:18,082 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 6, lr 0.00276356  time 31.333374s, mse: 0.39662418
2026-03-22 08:10:49,622 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 7, lr 0.00224144  time 31.539959s, mse: 0.39022273
2026-03-22 08:11:21,104 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 8, lr 0.00173073  time 31.481119s, mse: 0.38626376
2026-03-22 08:11:52,646 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 9, lr 0.00125375  time 31.541580s, mse: 0.38268146
2026-03-22 08:12:24,185 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 10, lr 0.00083135  time 31.539051s, mse: 0.37968242
2026-03-22 08:12:55,654 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 11, lr 0.00048198  time 31.468597s, mse: 0.37784651
2026-03-22 08:13:27,116 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 12, lr 0.00022092  time 31.462357s, mse: 0.37680173
2026-03-22 08:13:58,605 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 13, lr 0.00005958  time 31.488442s, mse: 0.37539962
2026-03-22 08:14:30,071 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 14, lr 0.00000500  time 31.466071s, mse: 0.37471098
2026-03-22 08:14:31,059 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 08:14:31,222 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 14 =========
2026-03-22 08:15:11,911 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 0, lr 0.00494542  time 32.300120s, mse: 0.86384076
2026-03-22 08:15:43,407 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 1, lr 0.00478408  time 31.495549s, mse: 0.52365518
2026-03-22 08:16:14,959 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 2, lr 0.00452302  time 31.551429s, mse: 0.40376255
2026-03-22 08:16:46,627 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 3, lr 0.00417365  time 31.667751s, mse: 0.39107949
2026-03-22 08:17:18,233 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 4, lr 0.00375125  time 31.605416s, mse: 0.38787884
2026-03-22 08:17:49,875 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 5, lr 0.00327427  time 31.642010s, mse: 0.38346511
2026-03-22 08:18:21,240 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 6, lr 0.00276356  time 31.364777s, mse: 0.37829712
2026-03-22 08:18:52,680 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 7, lr 0.00224144  time 31.440145s, mse: 0.37349495
2026-03-22 08:19:24,366 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 8, lr 0.00173073  time 31.684814s, mse: 0.37105975
2026-03-22 08:19:55,615 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 9, lr 0.00125375  time 31.248459s, mse: 0.37168029
2026-03-22 08:20:27,493 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 10, lr 0.00083135  time 31.877814s, mse: 0.36669204
2026-03-22 08:20:58,766 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 11, lr 0.00048198  time 31.272801s, mse: 0.36591402
2026-03-22 08:21:30,228 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 12, lr 0.00022092  time 31.461848s, mse: 0.36265072
2026-03-22 08:22:01,901 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 13, lr 0.00005958  time 31.672054s, mse: 0.36101213
2026-03-22 08:22:33,096 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 14, lr 0.00000500  time 31.194157s, mse: 0.36036873
2026-03-22 08:22:33,863 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 08:22:34,059 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 15 =========
2026-03-22 08:23:15,096 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 0, lr 0.00494542  time 32.629066s, mse: 0.90299439
2026-03-22 08:23:46,327 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 1, lr 0.00478408  time 31.230612s, mse: 0.54661530
2026-03-22 08:24:17,808 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 2, lr 0.00452302  time 31.480469s, mse: 0.42646113
2026-03-22 08:24:49,402 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 3, lr 0.00417365  time 31.593655s, mse: 0.41226915
2026-03-22 08:25:21,021 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 4, lr 0.00375125  time 31.618804s, mse: 0.40536907
2026-03-22 08:25:52,505 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 5, lr 0.00327427  time 31.483550s, mse: 0.40433121
2026-03-22 08:26:23,989 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 6, lr 0.00276356  time 31.483578s, mse: 0.39688009
2026-03-22 08:26:55,673 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 7, lr 0.00224144  time 31.683386s, mse: 0.39367065
2026-03-22 08:27:27,180 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 8, lr 0.00173073  time 31.507041s, mse: 0.39045888
2026-03-22 08:27:58,790 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 9, lr 0.00125375  time 31.608901s, mse: 0.38764638
2026-03-22 08:28:30,239 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 10, lr 0.00083135  time 31.449323s, mse: 0.38559997
2026-03-22 08:29:01,734 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 11, lr 0.00048198  time 31.494475s, mse: 0.38340932
2026-03-22 08:29:33,302 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 12, lr 0.00022092  time 31.567473s, mse: 0.38242468
2026-03-22 08:30:04,882 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 13, lr 0.00005958  time 31.579342s, mse: 0.38392749
2026-03-22 08:30:36,493 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 14, lr 0.00000500  time 31.610806s, mse: 0.38374361
2026-03-22 08:30:37,322 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 08:30:37,503 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 16 =========
2026-03-22 08:31:18,745 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 0, lr 0.00494542  time 32.799767s, mse: 0.86021161
2026-03-22 08:31:50,541 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 1, lr 0.00478408  time 31.795770s, mse: 0.52960014
2026-03-22 08:32:22,164 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 2, lr 0.00452302  time 31.622692s, mse: 0.40922764
2026-03-22 08:32:53,536 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 3, lr 0.00417365  time 31.370855s, mse: 0.39785028
2026-03-22 08:33:25,328 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 4, lr 0.00375125  time 31.791752s, mse: 0.39326808
2026-03-22 08:33:57,145 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 5, lr 0.00327427  time 31.816669s, mse: 0.38751331
2026-03-22 08:34:28,924 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 6, lr 0.00276356  time 31.778598s, mse: 0.38866422
2026-03-22 08:35:00,689 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 7, lr 0.00224144  time 31.764426s, mse: 0.38388810
2026-03-22 08:35:32,215 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 8, lr 0.00173073  time 31.525478s, mse: 0.37996867
2026-03-22 08:36:04,149 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 9, lr 0.00125375  time 31.934132s, mse: 0.37793294
2026-03-22 08:36:35,982 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 10, lr 0.00083135  time 31.832870s, mse: 0.37581310
2026-03-22 08:37:07,724 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 11, lr 0.00048198  time 31.741510s, mse: 0.37307906
2026-03-22 08:37:39,545 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 12, lr 0.00022092  time 31.820323s, mse: 0.37167099
2026-03-22 08:38:11,270 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 13, lr 0.00005958  time 31.724898s, mse: 0.37066850
2026-03-22 08:38:43,090 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 14, lr 0.00000500  time 31.819020s, mse: 0.37044293
2026-03-22 08:38:43,900 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 08:38:44,226 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 17 =========
2026-03-22 08:39:25,319 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 0, lr 0.00494542  time 32.651606s, mse: 0.98394257
2026-03-22 08:39:56,645 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 1, lr 0.00478408  time 31.324712s, mse: 0.58427835
2026-03-22 08:40:28,428 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 2, lr 0.00452302  time 31.783182s, mse: 0.44925809
2026-03-22 08:41:00,293 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 3, lr 0.00417365  time 31.864968s, mse: 0.43526885
2026-03-22 08:41:32,079 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 4, lr 0.00375125  time 31.785054s, mse: 0.43280920
2026-03-22 08:42:03,823 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 5, lr 0.00327427  time 31.744351s, mse: 0.43195400
2026-03-22 08:42:35,653 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 6, lr 0.00276356  time 31.829464s, mse: 0.42637992
2026-03-22 08:43:07,673 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 7, lr 0.00224144  time 32.019037s, mse: 0.41915405
2026-03-22 08:43:39,805 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 8, lr 0.00173073  time 32.131080s, mse: 0.41651165
2026-03-22 08:44:11,277 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 9, lr 0.00125375  time 31.471139s, mse: 0.42117923
2026-03-22 08:44:43,113 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 10, lr 0.00083135  time 31.834683s, mse: 0.41224855
2026-03-22 08:45:15,135 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 11, lr 0.00048198  time 32.021541s, mse: 0.40846649
2026-03-22 08:45:46,485 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 12, lr 0.00022092  time 31.349903s, mse: 0.40770495
2026-03-22 08:46:18,117 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 13, lr 0.00005958  time 31.631391s, mse: 0.40686303
2026-03-22 08:46:49,886 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 14, lr 0.00000500  time 31.769203s, mse: 0.40627009
2026-03-22 08:46:50,723 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_q16k4v4_seq2048/flat_parameters.pth
2026-03-22 08:46:51,044 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 18 =========
2026-03-22 08:47:32,129 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 0, lr 0.00494542  time 32.617673s, mse: 1.52786076
2026-03-22 08:48:03,768 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 1, lr 0.00478408  time 31.638835s, mse: 0.77430654
2026-03-22 08:48:35,455 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 2, lr 0.00452302  time 31.686170s, mse: 0.58684492
2026-03-22 08:49:06,748 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 3, lr 0.00417365  time 31.293406s, mse: 0.56199920
2026-03-22 08:49:38,413 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 4, lr 0.00375125  time 31.664794s, mse: 0.55904502
2026-03-22 08:50:10,081 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 5, lr 0.00327427  time 31.667816s, mse: 0.55351812
2026-03-22 08:50:41,777 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 6, lr 0.00276356  time 31.695283s, mse: 0.54545045
2026-03-22 08:51:13,414 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 7, lr 0.00224144  time 31.636863s, mse: 0.53940696
2026-03-22 08:51:44,998 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 8, lr 0.00173073  time 31.583502s, mse: 0.53608000
2026-03-22 08:52:16,535 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 9, lr 0.00125375  time 31.536548s, mse: 0.53211832
2026-03-22 08:52:47,799 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 10, lr 0.00083135  time 31.263854s, mse: 0.52949190
2026-03-22 08:53:19,642 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 11, lr 0.00048198  time 31.843431s, mse: 0.52621567
2026-03-22 08:53:51,294 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 12, lr 0.00022092  time 31.651202s, mse: 0.52432084
2026-03-22 08:54:22,901 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 13, lr 0.00005958  time 31.606639s, mse: 0.52266109
