2026-03-21 18:50:53,326 | INFO | algorithm_v1.quantization.base | Loading model from /mnt/82_store/LLM-weights/Qwen2.5-VL-7B-Instruct
2026-03-21 18:52:18,103 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 3, lr 0.00417365  time 0.319633s, mse: 0.01749964
2026-03-21 18:52:18,419 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 4, lr 0.00375125  time 0.316457s, mse: 0.01666041
2026-03-21 18:52:18,736 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 5, lr 0.00327427  time 0.316401s, mse: 0.01620462
2026-03-21 18:52:19,054 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 6, lr 0.00276356  time 0.318349s, mse: 0.01573665
2026-03-21 18:52:19,371 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 7, lr 0.00224144  time 0.317157s, mse: 0.01532519
2026-03-21 18:52:19,688 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 8, lr 0.00173073  time 0.316221s, mse: 0.01499169
2026-03-21 18:52:20,005 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 9, lr 0.00125375  time 0.317740s, mse: 0.01484053
2026-03-21 18:52:20,323 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 10, lr 0.00083135  time 0.317613s, mse: 0.01452298
2026-03-21 18:52:20,640 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 11, lr 0.00048198  time 0.316387s, mse: 0.01420597
2026-03-21 18:52:20,958 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 12, lr 0.00022092  time 0.317818s, mse: 0.01409724
2026-03-21 18:52:21,279 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 13, lr 0.00005958  time 0.321670s, mse: 0.01408456
2026-03-21 18:52:21,598 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 9 lwc lac iter 14, lr 0.00000500  time 0.318410s, mse: 0.01406068
2026-03-21 18:52:22,178 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:52:22,244 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 10 =========
2026-03-21 18:52:22,891 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 0, lr 0.00494542  time 0.340958s, mse: 0.02791589
2026-03-21 18:52:23,197 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 1, lr 0.00478408  time 0.306440s, mse: 0.02400620
2026-03-21 18:52:23,515 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 2, lr 0.00452302  time 0.317723s, mse: 0.02196508
2026-03-21 18:52:23,832 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 3, lr 0.00417365  time 0.316619s, mse: 0.02047952
2026-03-21 18:52:24,151 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 4, lr 0.00375125  time 0.319621s, mse: 0.01939164
2026-03-21 18:52:24,470 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 5, lr 0.00327427  time 0.318156s, mse: 0.01858969
2026-03-21 18:52:24,788 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 6, lr 0.00276356  time 0.317868s, mse: 0.01817586
2026-03-21 18:52:25,105 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 7, lr 0.00224144  time 0.317621s, mse: 0.01777858
2026-03-21 18:52:25,424 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 8, lr 0.00173073  time 0.318769s, mse: 0.01725881
2026-03-21 18:52:25,743 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 9, lr 0.00125375  time 0.318491s, mse: 0.01676030
2026-03-21 18:52:26,059 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 10, lr 0.00083135  time 0.316768s, mse: 0.01657042
2026-03-21 18:52:26,378 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 11, lr 0.00048198  time 0.318737s, mse: 0.01637151
2026-03-21 18:52:26,698 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 12, lr 0.00022092  time 0.319563s, mse: 0.01635251
2026-03-21 18:52:27,017 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 13, lr 0.00005958  time 0.318993s, mse: 0.01631719
2026-03-21 18:52:27,336 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 10 lwc lac iter 14, lr 0.00000500  time 0.318731s, mse: 0.01625253
2026-03-21 18:52:27,942 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:52:28,013 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 11 =========
2026-03-21 18:52:28,672 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 0, lr 0.00494542  time 0.361985s, mse: 0.02921280
2026-03-21 18:52:28,979 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 1, lr 0.00478408  time 0.307145s, mse: 0.02402760
2026-03-21 18:52:29,296 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 2, lr 0.00452302  time 0.316960s, mse: 0.02126013
2026-03-21 18:52:29,614 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 3, lr 0.00417365  time 0.318219s, mse: 0.01959840
2026-03-21 18:52:29,933 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 4, lr 0.00375125  time 0.318230s, mse: 0.01841222
2026-03-21 18:52:30,251 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 5, lr 0.00327427  time 0.317782s, mse: 0.01776886
2026-03-21 18:52:30,569 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 6, lr 0.00276356  time 0.318701s, mse: 0.01717916
2026-03-21 18:52:30,887 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 7, lr 0.00224144  time 0.317627s, mse: 0.01660053
2026-03-21 18:52:31,206 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 8, lr 0.00173073  time 0.319124s, mse: 0.01607225
2026-03-21 18:52:31,524 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 9, lr 0.00125375  time 0.317888s, mse: 0.01578255
2026-03-21 18:52:31,844 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 10, lr 0.00083135  time 0.319648s, mse: 0.01556620
2026-03-21 18:52:32,161 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 11, lr 0.00048198  time 0.317121s, mse: 0.01541996
2026-03-21 18:52:32,481 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 12, lr 0.00022092  time 0.319757s, mse: 0.01522406
2026-03-21 18:52:32,800 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 13, lr 0.00005958  time 0.318853s, mse: 0.01518717
2026-03-21 18:52:33,120 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 11 lwc lac iter 14, lr 0.00000500  time 0.320249s, mse: 0.01514704
2026-03-21 18:52:33,736 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:52:33,883 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 12 =========
2026-03-21 18:52:34,510 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 0, lr 0.00494542  time 0.345444s, mse: 0.02627861
2026-03-21 18:52:34,816 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 1, lr 0.00478408  time 0.305786s, mse: 0.02254679
2026-03-21 18:52:35,133 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 2, lr 0.00452302  time 0.316335s, mse: 0.01995352
2026-03-21 18:52:35,453 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 3, lr 0.00417365  time 0.320191s, mse: 0.01842977
2026-03-21 18:52:35,772 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 4, lr 0.00375125  time 0.319278s, mse: 0.01744242
2026-03-21 18:52:36,092 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 5, lr 0.00327427  time 0.319480s, mse: 0.01685673
2026-03-21 18:52:36,409 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 6, lr 0.00276356  time 0.317165s, mse: 0.01620841
2026-03-21 18:52:36,728 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 7, lr 0.00224144  time 0.318761s, mse: 0.01588233
2026-03-21 18:52:37,048 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 8, lr 0.00173073  time 0.319713s, mse: 0.01533300
2026-03-21 18:52:37,367 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 9, lr 0.00125375  time 0.318639s, mse: 0.01502159
2026-03-21 18:52:37,684 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 10, lr 0.00083135  time 0.317565s, mse: 0.01472443
2026-03-21 18:52:38,004 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 11, lr 0.00048198  time 0.319303s, mse: 0.01462664
2026-03-21 18:52:38,325 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 12, lr 0.00022092  time 0.320905s, mse: 0.01461240
2026-03-21 18:52:38,644 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 13, lr 0.00005958  time 0.319425s, mse: 0.01454081
2026-03-21 18:52:38,964 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 12 lwc lac iter 14, lr 0.00000500  time 0.319284s, mse: 0.01450859
2026-03-21 18:52:39,578 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:52:39,643 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 13 =========
2026-03-21 18:52:40,279 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 0, lr 0.00494542  time 0.341952s, mse: 0.03188726
2026-03-21 18:52:40,584 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 1, lr 0.00478408  time 0.305360s, mse: 0.02756508
2026-03-21 18:52:40,902 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 2, lr 0.00452302  time 0.317461s, mse: 0.02430763
2026-03-21 18:52:41,221 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 3, lr 0.00417365  time 0.318784s, mse: 0.02279971
2026-03-21 18:52:41,541 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 4, lr 0.00375125  time 0.320444s, mse: 0.02126416
2026-03-21 18:52:41,860 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 5, lr 0.00327427  time 0.318959s, mse: 0.02005596
2026-03-21 18:52:42,179 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 6, lr 0.00276356  time 0.318724s, mse: 0.01946436
2026-03-21 18:52:42,498 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 7, lr 0.00224144  time 0.319097s, mse: 0.01889825
2026-03-21 18:52:42,819 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 8, lr 0.00173073  time 0.320311s, mse: 0.01825594
2026-03-21 18:52:43,137 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 9, lr 0.00125375  time 0.318601s, mse: 0.01789685
2026-03-21 18:52:43,456 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 10, lr 0.00083135  time 0.318627s, mse: 0.01754419
2026-03-21 18:52:43,775 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 11, lr 0.00048198  time 0.318885s, mse: 0.01735106
2026-03-21 18:52:44,095 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 12, lr 0.00022092  time 0.319613s, mse: 0.01722226
2026-03-21 18:52:44,417 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 13, lr 0.00005958  time 0.322445s, mse: 0.01715273
2026-03-21 18:52:44,738 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 13 lwc lac iter 14, lr 0.00000500  time 0.320558s, mse: 0.01713036
2026-03-21 18:52:45,301 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:52:45,371 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 14 =========
2026-03-21 18:52:46,018 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 0, lr 0.00494542  time 0.341696s, mse: 0.05109842
2026-03-21 18:52:46,328 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 1, lr 0.00478408  time 0.309594s, mse: 0.04260670
2026-03-21 18:52:46,649 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 2, lr 0.00452302  time 0.320895s, mse: 0.03858109
2026-03-21 18:52:46,971 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 3, lr 0.00417365  time 0.321630s, mse: 0.03574597
2026-03-21 18:52:47,290 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 4, lr 0.00375125  time 0.318386s, mse: 0.03318995
2026-03-21 18:52:47,609 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 5, lr 0.00327427  time 0.319708s, mse: 0.03157562
2026-03-21 18:52:47,929 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 6, lr 0.00276356  time 0.319281s, mse: 0.03040197
2026-03-21 18:52:48,249 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 7, lr 0.00224144  time 0.320503s, mse: 0.02912683
2026-03-21 18:52:48,570 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 8, lr 0.00173073  time 0.320539s, mse: 0.02833656
2026-03-21 18:52:48,891 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 9, lr 0.00125375  time 0.320427s, mse: 0.02773689
2026-03-21 18:52:49,211 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 10, lr 0.00083135  time 0.320736s, mse: 0.02742997
2026-03-21 18:52:49,530 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 11, lr 0.00048198  time 0.318625s, mse: 0.02696249
2026-03-21 18:52:49,851 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 12, lr 0.00022092  time 0.320603s, mse: 0.02673521
2026-03-21 18:52:50,173 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 13, lr 0.00005958  time 0.321637s, mse: 0.02661954
2026-03-21 18:52:50,494 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 14 lwc lac iter 14, lr 0.00000500  time 0.321330s, mse: 0.02646600
2026-03-21 18:52:51,227 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:52:51,300 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 15 =========
2026-03-21 18:52:51,948 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 0, lr 0.00494542  time 0.340612s, mse: 0.05485164
2026-03-21 18:52:52,265 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 1, lr 0.00478408  time 0.317045s, mse: 0.04538982
2026-03-21 18:52:52,587 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 2, lr 0.00452302  time 0.322169s, mse: 0.04078209
2026-03-21 18:52:52,908 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 3, lr 0.00417365  time 0.320972s, mse: 0.03790750
2026-03-21 18:52:53,228 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 4, lr 0.00375125  time 0.319913s, mse: 0.03575447
2026-03-21 18:52:53,549 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 5, lr 0.00327427  time 0.320519s, mse: 0.03376542
2026-03-21 18:52:53,869 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 6, lr 0.00276356  time 0.319393s, mse: 0.03247263
2026-03-21 18:52:54,188 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 7, lr 0.00224144  time 0.319698s, mse: 0.03158446
2026-03-21 18:52:54,508 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 8, lr 0.00173073  time 0.319696s, mse: 0.03081279
2026-03-21 18:52:54,829 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 9, lr 0.00125375  time 0.320407s, mse: 0.03005672
2026-03-21 18:52:55,149 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 10, lr 0.00083135  time 0.320532s, mse: 0.02944874
2026-03-21 18:52:55,469 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 11, lr 0.00048198  time 0.319352s, mse: 0.02906013
2026-03-21 18:52:55,789 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 12, lr 0.00022092  time 0.319933s, mse: 0.02878951
2026-03-21 18:52:56,111 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 13, lr 0.00005958  time 0.322022s, mse: 0.02866488
2026-03-21 18:52:56,433 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 15 lwc lac iter 14, lr 0.00000500  time 0.321618s, mse: 0.02861007
2026-03-21 18:52:57,098 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:52:57,188 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 16 =========
2026-03-21 18:52:57,825 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 0, lr 0.00494542  time 0.342215s, mse: 0.05712033
2026-03-21 18:52:58,134 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 1, lr 0.00478408  time 0.308597s, mse: 0.04926817
2026-03-21 18:52:58,454 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 2, lr 0.00452302  time 0.320724s, mse: 0.04418234
2026-03-21 18:52:58,776 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 3, lr 0.00417365  time 0.321043s, mse: 0.04089215
2026-03-21 18:52:59,097 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 4, lr 0.00375125  time 0.321069s, mse: 0.03912887
2026-03-21 18:52:59,417 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 5, lr 0.00327427  time 0.319927s, mse: 0.03681649
2026-03-21 18:52:59,736 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 6, lr 0.00276356  time 0.318981s, mse: 0.03560257
2026-03-21 18:53:00,056 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 7, lr 0.00224144  time 0.320330s, mse: 0.03440886
2026-03-21 18:53:00,377 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 8, lr 0.00173073  time 0.320777s, mse: 0.03351049
2026-03-21 18:53:00,698 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 9, lr 0.00125375  time 0.320955s, mse: 0.03297898
2026-03-21 18:53:01,018 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 10, lr 0.00083135  time 0.319155s, mse: 0.03240652
2026-03-21 18:53:01,337 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 11, lr 0.00048198  time 0.319749s, mse: 0.03215949
2026-03-21 18:53:01,659 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 12, lr 0.00022092  time 0.321571s, mse: 0.03193333
2026-03-21 18:53:01,983 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 13, lr 0.00005958  time 0.323458s, mse: 0.03192840
2026-03-21 18:53:02,305 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 16 lwc lac iter 14, lr 0.00000500  time 0.322246s, mse: 0.03169622
2026-03-21 18:53:02,919 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:53:03,006 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 17 =========
2026-03-21 18:53:03,643 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 0, lr 0.00494542  time 0.344000s, mse: 0.08502755
2026-03-21 18:53:03,954 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 1, lr 0.00478408  time 0.310295s, mse: 0.07078753
2026-03-21 18:53:04,275 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 2, lr 0.00452302  time 0.320629s, mse: 0.06223635
2026-03-21 18:53:04,597 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 3, lr 0.00417365  time 0.322749s, mse: 0.05728432
2026-03-21 18:53:04,919 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 4, lr 0.00375125  time 0.321597s, mse: 0.05407591
2026-03-21 18:53:05,239 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 5, lr 0.00327427  time 0.320269s, mse: 0.05103365
2026-03-21 18:53:05,560 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 6, lr 0.00276356  time 0.320812s, mse: 0.04872620
2026-03-21 18:53:05,881 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 7, lr 0.00224144  time 0.320580s, mse: 0.04690637
2026-03-21 18:53:06,203 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 8, lr 0.00173073  time 0.321747s, mse: 0.04621558
2026-03-21 18:53:06,525 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 9, lr 0.00125375  time 0.321682s, mse: 0.04516273
2026-03-21 18:53:06,848 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 10, lr 0.00083135  time 0.322906s, mse: 0.04453978
2026-03-21 18:53:07,170 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 11, lr 0.00048198  time 0.321667s, mse: 0.04384396
2026-03-21 18:53:07,490 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 12, lr 0.00022092  time 0.320331s, mse: 0.04363420
2026-03-21 18:53:07,812 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 13, lr 0.00005958  time 0.321374s, mse: 0.04314057
2026-03-21 18:53:08,133 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 17 lwc lac iter 14, lr 0.00000500  time 0.320817s, mse: 0.04301900
2026-03-21 18:53:08,729 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /mnt/42_store/lcw/data2/Huawei/algorithm-v1/results/quantization/Qwen2.5-VL-7B-Instruct/flatquant/flatquant_w4a4_seq512/flat_parameters.pth
2026-03-21 18:53:08,827 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 18 =========
2026-03-21 18:53:09,482 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 0, lr 0.00494542  time 0.343613s, mse: 0.15128110
2026-03-21 18:53:09,791 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 1, lr 0.00478408  time 0.308157s, mse: 0.11582727
2026-03-21 18:53:10,112 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 2, lr 0.00452302  time 0.321331s, mse: 0.09584051
2026-03-21 18:53:10,433 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 3, lr 0.00417365  time 0.321379s, mse: 0.08127611
2026-03-21 18:53:10,756 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 4, lr 0.00375125  time 0.322607s, mse: 0.07270064
2026-03-21 18:53:11,078 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 5, lr 0.00327427  time 0.321810s, mse: 0.06783414
2026-03-21 18:53:11,398 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 6, lr 0.00276356  time 0.320230s, mse: 0.06318986
2026-03-21 18:53:11,720 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 7, lr 0.00224144  time 0.321636s, mse: 0.06041753
2026-03-21 18:53:12,041 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 8, lr 0.00173073  time 0.320900s, mse: 0.05815500
2026-03-21 18:53:12,363 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 9, lr 0.00125375  time 0.321923s, mse: 0.05635332
2026-03-21 18:53:12,685 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 10, lr 0.00083135  time 0.321899s, mse: 0.05537073
2026-03-21 18:53:13,009 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 11, lr 0.00048198  time 0.323603s, mse: 0.05427915
2026-03-21 18:53:13,330 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 18 lwc lac iter 12, lr 0.00022092  time 0.321199s, mse: 0.05343098
